n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.16256400824614867,-0.11454011842851264,0.12549915540781206,-1.295339460396316,-0.892,-1.0,-28.964670873840596,6.062755924204998e-109,0.0,4.798452955525778e-75,-0.17367200567788613,-0.15187489022652192,0.8916470327560949,2.7135622652538215e-18,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@10,0.8374359917538513,1.0,0.8374359917538513,0.1625640082461487,0.1625640082461487,performance degradation under noise for higher-is-better metrics,higher_is_better,1.7400109502468343e-106,1.5115126809906202e-72
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.07253754477226886,-0.06775589524347965,0.07904442147500454,-0.9176807599914778,-0.54164,-0.8088463073852296,-20.519965609846135,2.6563333705920947e-68,11971.0,2.3855509207996044e-55,-0.07946626340005032,-0.06574692613655062,0.996529017079513,0.354760947960266,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,rouge1,0.2391763520585289,0.31171389683079775,0.767294478976524,0.07253754477226884,0.23270552102347603,performance degradation under noise for higher-is-better metrics,higher_is_better,6.693960093892079e-66,5.940021792791015e-53
500,-0.03500573956465337,-0.030445042945042952,0.0468393588750022,-0.7473573593966432,-0.500572,-0.7352363990171342,-16.711418590956352,4.0978630014780843e-50,16055.0,2.4604792999066872e-45,-0.03919445096013237,-0.031024359267707986,0.9747121740807825,1.3286994134352588e-07,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,rouge2,0.04271098151351618,0.07771672107816956,0.549572613473442,0.035005739564653374,0.45042738652655795,performance degradation under noise for higher-is-better metrics,higher_is_better,8.113768742926606e-48,5.437659252793779e-43
500,-0.031498908158906706,-0.028118711905777957,0.04395750080383635,-0.7165764109172846,-0.41502,-0.694497428592124,-16.02313565883871,6.419285202843007e-47,18979.5,4.106124594807245e-41,-0.03541961195255776,-0.02768161075680105,0.9856257336533116,7.582168542155413e-05,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,rougeL,0.15071471603895895,0.18221362419786566,0.8271319814993523,0.03149890815890671,0.17286801850064773,performance degradation under noise for higher-is-better metrics,higher_is_better,1.2325027589458573e-44,8.048004205822201e-39
500,-0.031498908158906706,-0.028118711905777957,0.04395750080383635,-0.7165764109172846,-0.41502,-0.694497428592124,-16.02313565883871,6.419285202843007e-47,18979.5,4.106124594807245e-41,-0.03541961195255776,-0.02768161075680105,0.9856257336533116,7.582168542155413e-05,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,rougeLsum,0.15071471603895895,0.18221362419786566,0.8271319814993523,0.03149890815890671,0.17286801850064773,performance degradation under noise for higher-is-better metrics,higher_is_better,1.2325027589458573e-44,8.048004205822201e-39
500,-0.01704605734348297,-0.016764432191848755,0.015384118139232367,-1.1080295398936355,-0.582688,-0.8938283433133732,-24.77629372279984,5.88664504925316e-89,6649.0,3.467815465448076e-67,-0.01841317766606808,-0.01571947440803051,0.9963948287968606,0.321438695716986,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,bertscore_f1,0.8177448410987854,0.8347908984422684,0.9795804465821427,0.017046057343482968,0.020419553417857277,performance degradation under noise for higher-is-better metrics,higher_is_better,1.5305277128058217e-86,1.00913430044539e-64
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,entity_f1_ref,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
0,,,,,,,,,,,,,,,,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,source_supported_entity_rate,,0.0,0.0,,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.002,0.0,0.044721359549995794,-0.044721359549995794,-0.002,-1.0,-1.0000000000000002,0.31779517611187164,0.0,0.31731050786291415,-0.006,0.0,0.02111663006135267,1.943259599294236e-44,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,unsupported_entity_rate,0.0,0.002,0.0,0.002,1.0,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.016829097046744106,0.0,0.111046152207138,-0.15155047439511676,-0.040096,-0.6934046345811051,-3.388771627698224,0.000757624266992575,86.0,0.0005051692014748536,-0.02706719907543437,-0.007693359940712881,0.28304169844304783,5.25613331356151e-40,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,number_f1_ref,0.0071503267973856205,0.023979423844129728,0.29818592989823034,0.016829097046744106,0.7018140701017697,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0727319296312872,0.04748590493863624
500,-0.005750000000000001,0.0,0.1545742414325593,-0.03719895337483331,-0.006088,-0.1976284584980237,-0.831793884379725,0.4059231615787818,101.5,0.4134366645270521,-0.01958333333333333,0.007333333333333333,0.23386357897371235,6.261697571484651e-41,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,unsupported_number_rate,0.012583333333333332,0.018333333333333337,0.6863636363636362,0.005750000000000005,0.3136363636363639,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.032101060089214,0.022492218449349177,0.16811925449663773,0.1909421986513508,0.12486,0.18392798957315087,4.26959735957689,2.3447870903859392e-05,50090.5,0.00039159417514018555,0.017641566941202315,0.04673454961277029,0.9719198544868884,3.368803127982925e-08,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,source_token_support_rate,0.8301620683425773,0.7980610082533633,1.0402238171734144,-0.032101060089213984,-0.04022381717341432,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0025118512606065978,0.03720144663831763
500,0.02855222850954143,0.018181818181818243,0.15538171554558258,0.18375539495935983,0.11708,0.1722565130260521,4.1088955436145085,4.6465628046166034e-05,51630.5,0.0008558723417114449,0.015000736750640615,0.04225486603409749,0.9713121200507863,2.525546420959487e-08,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,sentence_support_proxy,0.8405091494147537,0.8119569209052124,1.0351647085878766,-0.02855222850954131,-0.035164708587876535,performance degradation under noise for higher-is-better metrics,higher_is_better,0.004878890944847433,0.07959612777916437
500,0.01325714512186225,0.008447931753379379,0.10911848662421866,0.12149311754585725,0.097644,0.12302204408817635,2.716668696309092,0.006823259477470877,54701.5,0.017260134830831306,0.0036630132189913833,0.02302425726031635,0.9967195625775197,0.40641574326739255,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,distinct_1,0.6957506231644068,0.6824934780425447,1.0194245740778138,-0.013257145121862157,-0.019424574077813745,performance degradation under noise for higher-is-better metrics,higher_is_better,0.559507277152612,1.0
500,0.0034883273200159515,0.0006787867739467268,0.04670896948234522,0.07468217258217287,0.037416,0.07525162419631737,1.6699441460110953,0.09555753466517712,54943.0,0.1501759448751152,-0.0005117555733347511,0.0076662300703883935,0.9953161144918342,0.13721747284475205,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,distinct_2,0.956102487443379,0.9526141601233631,1.0036618470163872,-0.003488327320015916,-0.0036618470163871796,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.003488327320015949,-0.0006787867739467416,0.04670896948234522,-0.07468217258217281,-0.037416,-0.07523479314639647,-1.669944146011094,0.09555753466517738,54944.0,0.15026715101936755,-0.007666230070388389,0.0005117555733347508,0.9953161144918344,0.13721747284478208,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,repetition_2gram_rate,0.04389751255662099,0.04738583987663694,0.9263846049980886,0.0034883273200159506,0.07361539500191135,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.030114859049173326,-0.012611367308866528,0.2212584514662909,-0.13610715816548766,-0.092872,-0.1196566866267465,-3.043448578823459,0.002462184680351242,55131.5,0.020433081551663006,-0.04967501372106125,-0.010746358730387545,0.9927147843829172,0.015591512015881659,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,novel_2gram_ratio,0.4061548724810975,0.4362697315302709,0.9309719266025133,0.03011485904917338,0.06902807339748676,performance degradation under noise for higher-is-better metrics,higher_is_better,0.2166722518709093,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.6666666666666666,0.6666666666666667,1.111334915764742e-16,5998791698251591.0,1.0,1.0,1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,0.6666666666666666,0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@1,1.0,0.33333333333333326,3.000000000000001,-0.6666666666666667,-2.000000000000001,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.638,-1.0,0.481060118566641,-1.326237564446154,-0.638,-1.0,-29.655573484153585,3.52825317787695e-112,0.0,2.391794923331497e-71,-0.68,-0.596,0.6082315605150257,4.285720909191059e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@1,0.362,1.0,0.362,0.638,0.638,performance degradation under noise for higher-is-better metrics,higher_is_better,1.054947700185208e-109,7.342810414627696e-69
500,0.028666666666666715,-0.3333333333333333,0.481060118566641,0.05959061156863607,-0.276,0.18499001996007983,1.3324865828825563,0.18330850091041107,51040.0,0.00019170346472225728,-0.013333333333333286,0.07066666666666671,0.6082315605150257,4.285720909191059e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@1,0.362,0.33333333333333326,1.0860000000000003,-0.02866666666666673,-0.0860000000000002,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,0.019937160331114756
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@3,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@5,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_substitutive.jsonl,hard_substitutive,context_precision@10,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
